row_type,generated_at,subject,subject_total_questions,subject_active_questions,subject_active_ratio_pct,class,area,subarea,difficulty,language,active,count,share_subject_pct
subject_summary,2026-04-20T04:40:07Z,civica,800,800,100.00,,,,,,,,
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,acqua,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,animali,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,energia,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,natura,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,pulizia,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,raccolta_differenziata,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,riciclo,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,riduzione_rifiuti,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,spazi_verdi,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,ambiente_rispetto_terra,spreco,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,cittadinanza_digitale_online,benessere_digitale,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,cittadinanza_digitale_online,contatti_sconosciuti,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,cittadinanza_digitale_online,dati_personali,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,cittadinanza_digitale_online,gentilezza_online,1,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,cittadinanza_digitale_online,password,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,cittadinanza_digitale_online,privacy,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,cittadinanza_digitale_online,sicurezza,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,cittadinanza_digitale_online,uso_dispositivi,1,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,costituzione_regole_comunita,beni_comuni,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,costituzione_regole_comunita,convivenza,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,costituzione_regole_comunita,diritti_doveri,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,costituzione_regole_comunita,gentilezza,1,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,costituzione_regole_comunita,regole_classe,1,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,costituzione_regole_comunita,regole_comunita,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,costituzione_regole_comunita,simboli,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,costituzione_regole_comunita,spazi_comuni,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,strada_gentilezza_sicurezza,bicicletta,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,strada_gentilezza_sicurezza,gentilezza,1,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,strada_gentilezza_sicurezza,mezzi_pubblici,1,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,strada_gentilezza_sicurezza,pedoni,1,it,1,20,2.50
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,2,strada_gentilezza_sicurezza,sicurezza_auto,1,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,ambiente_rispetto_terra,acqua,2,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,ambiente_rispetto_terra,biodiversita,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,ambiente_rispetto_terra,energia,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,ambiente_rispetto_terra,mobilita_sostenibile,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,ambiente_rispetto_terra,orto,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,ambiente_rispetto_terra,raccolta_differenziata,2,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,ambiente_rispetto_terra,riduzione_rifiuti,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,ambiente_rispetto_terra,rifiuti_speciali,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,benessere_digitale,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,contatti_sconosciuti,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,cyberbullismo,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,dati_personali,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,diritti_online,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,fonti,2,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,netiquette,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,privacy,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,cittadinanza_digitale_online,sicurezza,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,beni_comuni,2,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,convivenza,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,costituzione_valori,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,istituzioni_locali,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,legalita,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,partecipazione,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,regole_comunita,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,responsabilita,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,costituzione_regole_comunita,solidarieta,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,strada_gentilezza_sicurezza,bicicletta,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,strada_gentilezza_sicurezza,gentilezza,2,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,strada_gentilezza_sicurezza,mezzi_pubblici,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,strada_gentilezza_sicurezza,pedoni,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,strada_gentilezza_sicurezza,segnali,2,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,strada_gentilezza_sicurezza,sicurezza_auto,2,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,3,strada_gentilezza_sicurezza,sicurezza_stradale,2,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,biodiversita,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,cittadinanza_attiva,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,consumo_responsabile,3,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,inquinamento,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,mobilita_sostenibile,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,riciclo,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,rifiuti_speciali,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,riuso,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,ambiente_rispetto_terra,sostenibilita,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,cyberbullismo,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,diritti_online,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,fonti,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,gentilezza_online,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,identita_digitale,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,netiquette,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,password,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,privacy,3,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,cittadinanza_digitale_online,sicurezza,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,beni_comuni,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,cittadinanza_attiva,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,costituzione_valori,3,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,democrazia,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,diritti_doveri,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,inclusione,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,istituzioni_locali,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,partecipazione,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,costituzione_regole_comunita,solidarieta,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,strada_gentilezza_sicurezza,bicicletta,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,strada_gentilezza_sicurezza,emergenza,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,strada_gentilezza_sicurezza,gentilezza,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,strada_gentilezza_sicurezza,mezzi_pubblici,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,strada_gentilezza_sicurezza,mobilita_sostenibile,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,strada_gentilezza_sicurezza,pedoni,3,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,strada_gentilezza_sicurezza,segnali,3,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,4,strada_gentilezza_sicurezza,uscita_scuola,3,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,ambiente_rispetto_terra,acqua,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,ambiente_rispetto_terra,beni_comuni,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,ambiente_rispetto_terra,cittadinanza_attiva,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,ambiente_rispetto_terra,energia,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,ambiente_rispetto_terra,riciclo,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,ambiente_rispetto_terra,riduzione_rifiuti,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,ambiente_rispetto_terra,salute_ambiente,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,ambiente_rispetto_terra,sostenibilita,4,it,1,15,1.88
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,cittadinanza_digitale_online,benessere_digitale,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,cittadinanza_digitale_online,cittadinanza_digitale,4,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,cittadinanza_digitale_online,dati_personali,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,cittadinanza_digitale_online,fonti,4,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,cittadinanza_digitale_online,identita_digitale,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,cittadinanza_digitale_online,password,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,cittadinanza_digitale_online,privacy,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,cittadinanza_digitale_online,sicurezza,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,beni_comuni,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,costituzione_valori,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,democrazia,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,diritti_doveri,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,inclusione,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,istituzioni_nazionali,4,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,legalita,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,simboli,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,costituzione_regole_comunita,solidarieta,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,strada_gentilezza_sicurezza,gentilezza,4,it,1,10,1.25
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,strada_gentilezza_sicurezza,mezzi_pubblici,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,strada_gentilezza_sicurezza,pedoni,4,it,1,5,0.62
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,strada_gentilezza_sicurezza,sicurezza_stradale,4,it,1,25,3.12
detail,2026-04-20T04:40:07Z,civica,800,800,100.00,5,strada_gentilezza_sicurezza,uscita_scuola,4,it,1,5,0.62
subject_summary,2026-04-20T04:40:07Z,geografia,765,765,100.00,,,,,,,,
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,geo_graficita,legenda_e_simboli,1,it,1,5,0.65
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,geo_graficita,legenda_e_simboli,2,it,1,5,0.65
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,geo_graficita,percorsi,2,it,1,5,0.65
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,geo_graficita,pianta_e_prospettiva_verticale,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,geo_graficita,pianta_legenda_percorsi,2,it,1,20,2.61
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,geo_graficita,riduzione_in_scala_ingenua,2,it,1,5,0.65
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,orientamento,indicatori_topologici,1,it,1,50,6.54
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,orientamento,riferimenti_e_punti_cardinali,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,paesaggio,elementi_antropici,1,it,1,1,0.13
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,paesaggio,elementi_naturali,1,it,1,1,0.13
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,paesaggio,trasformazioni_del_paesaggio,2,it,1,20,2.61
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,sistema_territoriale,funzione_degli_spazi,1,it,1,15,1.96
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,2,sistema_territoriale,territorio_vicino_e_funzioni,2,it,1,25,3.27
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,3,orientamento_mappe,lettura_di_mappe_e_carte,2,it,1,30,3.92
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,3,orientamento_mappe,punti_cardinali_e_carte,1,it,1,20,2.61
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,3,paesaggi_acqua,fiume_lago_mare,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,3,paesaggi_acqua,fiume_lago_mare,2,it,1,40,5.23
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,3,paesaggi_terra,montagna_collina_pianura,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,3,paesaggi_terra,montagna_collina_pianura,2,it,1,40,5.23
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,3,territorio_sicurezza,territorio_e_educazione_stradale,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,3,territorio_sicurezza,territorio_e_educazione_stradale,2,it,1,40,5.23
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,4,antropico_ambiente,attivita_economiche_e_amministrazione,1,it,1,9,1.18
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,4,antropico_ambiente,attivita_economiche_e_amministrazione,2,it,1,40,5.23
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,4,idrografia_clima_italia,fiumi_laghi_mari_vulcani_climi,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,4,idrografia_clima_italia,fiumi_laghi_mari_vulcani_climi,2,it,1,40,5.23
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,4,strumenti_orientamento,carte_legenda_scala_coordinate,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,4,strumenti_orientamento,carte_legenda_scala_coordinate,2,it,1,39,5.10
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,4,territorio_italiano,morfologia_italiana,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,4,territorio_italiano,morfologia_italiana,2,it,1,40,5.23
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,5,geografia_fisica_italia,morfologia_idrografia_coste,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,5,geografia_fisica_italia,morfologia_idrografia_coste,2,it,1,39,5.10
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,5,italia_europa,posizione_confini_ue,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,5,italia_europa,posizione_confini_ue,2,it,1,40,5.23
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,5,orientamento_carte,carte_tematiche_e_dati,1,it,1,10,1.31
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,5,orientamento_carte,carte_tematiche_e_dati,2,it,1,40,5.23
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,5,regioni_antropica,regioni_economia_popolazione_patrimonio,1,it,1,8,1.05
detail,2026-04-20T04:40:07Z,geografia,765,765,100.00,5,regioni_antropica,regioni_economia_popolazione_patrimonio,2,it,1,38,4.97
subject_summary,2026-04-20T04:40:07Z,inglese,334,334,100.00,,,,,,,,
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,animali,lessico_base,1,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,casa,lessico_base,1,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,cibo,frasi_semplici,1,en,1,1,0.30
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,cibo,lessico_base,1,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,colori,lessico_base,1,en,1,8,2.40
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,corpo_umano,lessico_base,1,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,domande,lessico_base,1,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,famiglia,lessico_base,1,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,giorni,lessico_base,1,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,have_got,lessico_base,1,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,hobby,lessico_base,1,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,mesi,lessico_base,1,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,meteo,lessico_base,1,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,numeri,lessico_base,1,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,routine_quotidiana,lessico_base,1,en,1,8,2.40
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,saluti,lessico_base,1,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,sport,lessico_base,1,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,2,to_be,lessico_base,1,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,animali,frasi_semplici,2,en,1,6,1.80
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,casa,frasi_semplici,2,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,cibo,frasi_semplici,2,en,1,8,2.40
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,colori,frasi_semplici,2,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,corpo_umano,frasi_semplici,2,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,domande,frasi_semplici,2,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,famiglia,frasi_semplici,2,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,giorni,frasi_semplici,2,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,have_got,frasi_semplici,2,en,1,8,2.40
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,hobby,frasi_semplici,2,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,mesi,frasi_semplici,2,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,meteo,frasi_semplici,2,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,numeri,frasi_semplici,2,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,routine_quotidiana,frasi_semplici,2,en,1,10,2.99
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,saluti,frasi_semplici,2,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,sport,frasi_semplici,2,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,3,to_be,frasi_semplici,2,en,1,8,2.40
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,animali,uso_guidato,3,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,casa,uso_guidato,3,en,1,8,2.40
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,cibo,uso_guidato,3,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,colori,uso_guidato,3,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,corpo_umano,uso_guidato,3,en,1,5,1.50
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,domande,uso_guidato,3,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,famiglia,uso_guidato,3,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,giorni,uso_guidato,3,en,1,2,0.60
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,have_got,uso_guidato,3,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,hobby,uso_guidato,3,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,mesi,uso_guidato,3,en,1,2,0.60
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,meteo,uso_guidato,3,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,numeri,uso_guidato,3,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,routine_quotidiana,uso_guidato,3,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,saluti,uso_guidato,3,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,sport,uso_guidato,3,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,4,to_be,uso_guidato,3,en,1,9,2.69
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,5,animali,comprensione_in_contesto,4,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,5,casa,comprensione_in_contesto,4,en,1,4,1.20
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,5,cibo,comprensione_in_contesto,4,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,5,colori,comprensione_in_contesto,4,en,1,2,0.60
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,5,corpo_umano,comprensione_in_contesto,4,en,1,3,0.90
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,5,domande,comprensione_in_contesto,4,en,1,7,2.10
detail,2026-04-20T04:40:07Z,inglese,334,334,100.00,5,famiglia,comprensione_in_contesto,4,en,1,3,0.90
